ID,Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,height_cm,weight_kg,Rarity
2458,Cranidos,350,67,125,40,30,30,58,4,90,31.5,
2459,Rampardos,495,97,165,60,65,50,58,4,160,102.5,
2460,Shieldon,350,30,42,118,42,88,30,4,50,57.0,
2461,Bastiodon,495,60,52,168,47,138,30,4,130,149.5,
2462,Burmy,224,40,29,45,29,45,36,4,20,3.4,
2463,Wormadam,424,60,59,85,79,105,36,4,50,6.5,
2464,Mothim,424,70,94,50,94,50,66,4,90,23.3,
2465,Combee,244,30,30,42,30,42,70,4,30,5.5,
2466,Vespiquen,474,70,80,102,80,102,40,4,120,38.5,
2467,Pachirisu,405,60,45,70,45,90,95,4,40,3.9,
2468,Buizel,330,55,65,35,60,30,85,4,70,29.5,
2469,Floatzel,495,85,105,55,85,50,115,4,110,33.5,
2470,Cherubi,275,45,35,45,62,53,35,4,40,3.3,
2471,Cherrim,450,70,60,70,87,78,85,4,50,9.3,
2472,Shellos,325,76,48,48,57,62,34,4,30,6.3,
2473,Gastrodon,475,111,83,68,92,82,39,4,90,29.9,
2474,Ambipom,482,75,100,66,60,66,115,4,120,20.3,
2475,Drifloon,348,90,50,34,60,44,70,4,40,1.2,
2476,Drifblim,498,150,80,44,90,54,80,4,120,15.0,
2477,Buneary,350,55,66,44,44,56,85,4,40,5.5,
2478,Lopunny,480,65,76,84,54,96,105,4,120,33.3,
2479,Mismagius,495,60,60,60,105,105,105,4,90,4.4,
2480,Honchkrow,505,100,125,52,105,52,71,4,90,27.3,
2481,Glameow,310,49,55,42,42,37,85,4,50,3.9,
2482,Purugly,452,71,82,64,64,59,112,4,100,43.8,
2483,Chingling,285,45,30,50,65,50,45,4,20,0.6,
2484,Stunky,329,63,63,47,41,41,74,4,40,19.2,
2485,Skuntank,479,103,93,67,71,61,84,4,100,38.0,
2486,Bronzor,300,57,24,86,24,86,23,4,50,60.5,
2487,Bronzong,500,67,89,116,79,116,33,4,130,187.0,
2488,Bonsly,290,50,80,95,10,45,10,4,50,15.0,
2489,Mime Jr.,310,20,25,45,70,90,60,4,60,13.0,
2490,Happiny,220,100,5,5,15,65,30,4,60,24.4,
2491,Chatot,411,76,65,45,92,42,91,4,50,1.9,
2492,Spiritomb,485,50,92,108,92,108,35,4,100,108.0,
2493,Gible,300,58,70,45,40,45,42,4,70,20.5,
2494,Gabite,410,68,90,65,50,55,82,4,140,56.0,
2495,Garchomp,600,108,130,95,80,85,102,4,190,95.0,Pseudo-Legendary
2496,Munchlax,390,135,85,40,40,85,5,4,60,105.0,
2497,Riolu,285,40,70,40,35,40,60,4,70,20.2,
2498,Lucario,525,70,110,70,115,70,90,4,120,54.0,
2499,Hippopotas,330,68,72,78,38,42,32,4,80,49.5,
2500,Hippowdon,525,108,112,118,68,72,47,4,200,300.0,
2501,Skorupi,330,40,50,90,30,55,65,4,80,12.0,
2502,Drapion,500,70,90,110,60,75,95,4,130,61.5,
2503,Croagunk,300,48,61,40,61,40,50,4,70,23.0,
2504,Toxicroak,490,83,106,65,86,65,85,4,130,44.4,
2505,Carnivine,454,74,100,72,90,72,46,4,140,27.0,
2506,Finneon,330,49,49,56,49,61,66,4,40,7.0,
2507,Lumineon,460,69,69,76,69,86,91,4,120,24.0,
2508,Mantyke,345,45,20,50,60,120,50,4,100,65.0,
2509,Snover,334,60,62,50,62,60,40,4,100,50.5,
2510,Abomasnow,494,90,92,75,92,85,60,4,220,135.5,
2511,Weavile,510,70,120,65,45,85,125,4,110,34.0,
2512,Magnezone,535,70,70,115,130,90,60,4,120,180.0,
2513,Lickilicky,515,110,85,95,80,95,50,4,170,140.0,
2514,Rhyperior,535,115,140,130,55,55,40,4,240,282.8,
2515,Tangrowth,535,100,100,125,110,50,50,4,200,128.6,
2516,Electivire,540,75,123,67,95,85,95,4,180,138.6,
2517,Magmortar,540,75,95,67,125,95,83,4,160,68.0,
2518,Togekiss,545,85,50,95,120,115,80,4,150,38.0,
2519,Yanmega,515,86,76,86,116,56,95,4,190,51.5,
2520,Leafeon,525,65,110,130,60,65,95,4,100,25.5,
2521,Glaceon,525,65,60,110,130,95,65,4,80,25.9,
2522,Gliscor,510,75,95,125,45,75,95,4,200,42.5,
2523,Mamoswine,530,110,130,80,70,60,80,4,250,291.0,
2524,Porygon-Z,535,85,80,70,135,75,90,4,90,34.0,
2525,Gallade,518,68,125,65,65,115,80,4,160,52.0,
2526,Probopass,525,60,55,145,75,150,40,4,140,340.0,
2527,Dusknoir,525,45,100,135,65,135,45,4,220,106.6,
2528,Froslass,480,70,80,70,80,70,110,4,130,26.6,
2529,Rotom,440,50,50,77,95,77,91,4,30,0.3,
2530,Uxie,580,75,75,130,75,130,95,4,30,0.3,Legendary
2531,Mesprit,580,80,105,105,105,105,80,4,30,0.3,Legendary
2532,Azelf,580,75,125,70,125,70,115,4,30,0.3,Legendary
2533,Dialga,680,100,120,120,150,100,90,4,540,683.0,Legendary
2534,Palkia,680,90,120,100,150,120,100,4,420,336.0,Legendary
2535,Heatran,600,91,90,106,130,106,77,4,170,430.0,Legendary
2536,Regigigas,670,110,160,110,80,110,100,4,370,420.0,Legendary
2537,Giratina,680,150,100,120,100,120,90,4,450,750.0,Legendary
2538,Cresselia,580,120,70,110,75,120,85,4,150,85.6,Legendary
2539,Phione,480,80,80,80,80,80,80,4,40,3.1,Mythical
2540,Manaphy,600,100,100,100,100,100,100,4,30,1.4,Mythical
2541,Darkrai,600,70,90,90,135,90,125,4,150,50.5,Mythical
2542,Shaymin,600,100,100,100,100,100,100,4,20,2.1,Mythical
2543,Arceus,720,120,120,120,120,120,120,4,320,320.0,Mythical
2544,Victini,600,100,100,100,100,100,100,5,40,4.0,Mythical
2545,Snivy,308,45,45,55,45,55,63,5,60,8.1,
2546,Servine,413,60,60,75,60,75,83,5,80,16.0,
2547,Serperior,528,75,75,95,75,95,113,5,330,63.0,
2548,Tepig,308,65,63,45,45,45,45,5,50,9.9,
2549,Pignite,418,90,93,55,70,55,55,5,100,55.5,
2550,Emboar,528,110,123,65,100,65,65,5,160,150.0,
2551,Oshawott,308,55,55,45,63,45,45,5,50,5.9,
2552,Dewott,413,75,75,60,83,60,60,5,80,24.5,
2553,Samurott,528,95,100,85,108,70,70,5,150,94.6,
2554,Patrat,255,45,55,39,35,39,42,5,50,11.6,
2555,Watchog,420,60,85,69,60,69,77,5,110,27.0,
2556,Lillipup,275,45,60,45,25,45,55,5,40,4.1,
2557,Herdier,370,65,80,65,35,65,60,5,90,14.7,
2558,Stoutland,500,85,110,90,45,90,80,5,120,61.0,
2559,Purrloin,281,41,50,37,50,37,66,5,40,10.1,
2560,Liepard,446,64,88,50,88,50,106,5,110,37.5,
2561,Pansage,316,50,53,48,53,48,64,5,60,10.5,
2562,Simisage,498,75,98,63,98,63,101,5,110,30.5,
2563,Pansear,316,50,53,48,53,48,64,5,60,11.0,
2564,Simisear,498,75,98,63,98,63,101,5,100,28.0,
2565,Panpour,316,50,53,48,53,48,64,5,60,13.5,
2566,Simipour,498,75,98,63,98,63,101,5,100,29.0,
2567,Munna,292,76,25,45,67,55,24,5,60,23.3,
2568,Musharna,487,116,55,85,107,95,29,5,110,60.5,
2569,Pidove,264,50,55,50,36,30,43,5,30,2.1,
2570,Tranquill,358,62,77,62,50,42,65,5,60,15.0,
2571,Unfezant,488,80,115,80,65,55,93,5,120,29.0,
2572,Blitzle,295,45,60,32,50,32,76,5,80,29.8,
2573,Zebstrika,497,75,100,63,80,63,116,5,160,79.5,
2574,Roggenrola,280,55,75,85,25,25,15,5,40,18.0,
2575,Boldore,390,70,105,105,50,40,20,5,90,102.0,
2576,Gigalith,515,85,135,130,60,80,25,5,170,260.0,
2577,Woobat,323,65,45,43,55,43,72,5,40,2.1,
2578,Swoobat,425,67,57,55,77,55,114,5,90,10.5,
2579,Drilbur,328,60,85,40,30,45,68,5,30,8.5,
2580,Excadrill,508,110,135,60,50,65,88,5,70,40.4,
2581,Audino,445,103,60,86,60,86,50,5,110,31.0,
2582,Timburr,305,75,80,55,25,35,35,5,60,12.5,
2583,Gurdurr,405,85,105,85,40,50,40,5,120,40.0,
2584,Conkeldurr,505,105,140,95,55,65,45,5,140,87.0,
2585,Tympole,294,50,50,40,50,40,64,5,50,4.5,
2586,Palpitoad,384,75,65,55,65,55,69,5,80,17.0,
2587,Seismitoad,509,105,95,75,85,75,74,5,150,62.0,
2588,Throh,465,120,100,85,30,85,45,5,130,55.5,
2589,Sawk,465,75,125,75,30,75,85,5,140,51.0,
2590,Sewaddle,310,45,53,70,40,60,42,5,30,2.5,
2591,Swadloon,380,55,63,90,50,80,42,5,50,7.3,
2592,Leavanny,500,75,103,80,70,80,92,5,120,20.5,
2593,Venipede,260,30,45,59,30,39,57,5,40,5.3,
2594,Whirlipede,360,40,55,99,40,79,47,5,120,58.5,
2595,Scolipede,485,60,100,89,55,69,112,5,250,200.5,
2596,Cottonee,280,40,27,60,37,50,66,5,30,0.6,
2597,Whimsicott,480,60,67,85,77,75,116,5,70,6.6,
2598,Petilil,280,45,35,50,70,50,30,5,50,6.6,
2599,Lilligant,480,70,60,75,110,75,90,5,110,16.3,
2600,Basculin,460,70,92,65,80,55,98,5,100,18.0,
2601,Sandile,292,50,72,35,35,35,65,5,70,15.2,
2602,Krokorok,351,60,82,45,45,45,74,5,100,33.4,
2603,Krookodile,519,95,117,80,65,70,92,5,150,96.3,
2604,Darumaka,315,70,90,45,15,45,50,5,60,37.5,
2605,Darmanitan,480,105,140,55,30,55,95,5,130,92.9,
2606,Maractus,461,75,86,67,106,67,60,5,100,28.0,
2607,Dwebble,325,50,65,85,35,35,55,5,30,14.5,
2608,Crustle,485,70,105,125,65,75,45,5,140,200.0,
2609,Scraggy,348,50,75,70,35,70,48,5,60,11.8,
2610,Scrafty,488,65,90,115,45,115,58,5,110,30.0,
2611,Sigilyph,490,72,58,80,103,80,97,5,140,14.0,
2612,Yamask,303,38,30,85,55,65,30,5,50,1.5,
2613,Cofagrigus,483,58,50,145,95,105,30,5,170,76.5,
2614,Tirtouga,355,54,78,103,53,45,22,5,70,16.5,
2615,Carracosta,495,74,108,133,83,65,32,5,120,81.0,
2616,Archen,401,55,112,45,74,45,70,5,50,9.5,
2617,Archeops,567,75,140,65,112,65,110,5,140,32.0,
2618,Trubbish,329,50,50,62,40,62,65,5,60,31.0,
2619,Garbodor,474,80,95,82,60,82,75,5,190,107.3,
2620,Zorua,330,40,65,40,80,40,65,5,70,12.5,
2621,Zoroark,510,60,105,60,120,60,105,5,160,81.1,
2622,Minccino,300,55,50,40,40,40,75,5,40,5.8,
2623,Cinccino,470,75,95,60,65,60,115,5,50,7.5,
2624,Gothita,290,45,30,50,55,65,45,5,40,5.8,
2625,Gothorita,390,60,45,70,75,85,55,5,70,18.0,
2626,Gothitelle,490,70,55,95,95,110,65,5,150,44.0,
2627,Solosis,290,45,30,40,105,50,20,5,30,1.0,
2628,Duosion,370,65,40,50,125,60,30,5,60,8.0,
2629,Reuniclus,490,110,65,75,125,85,30,5,100,20.1,
2630,Ducklett,305,62,44,50,44,50,55,5,50,5.5,
2631,Swanna,473,75,87,63,87,63,98,5,130,24.2,
2632,Vanillite,305,36,50,50,65,60,44,5,40,5.7,
2633,Vanillish,395,51,65,65,80,75,59,5,110,41.0,
2634,Vanilluxe,535,71,95,85,110,95,79,5,130,57.5,
2635,Deerling,335,60,60,50,40,50,75,5,60,19.5,
2636,Sawsbuck,475,80,100,70,60,70,95,5,190,92.5,
2637,Emolga,428,55,75,60,75,60,103,5,40,5.0,
2638,Karrablast,315,50,75,45,40,45,60,5,50,5.9,
2639,Escavalier,495,70,135,105,60,105,20,5,100,33.0,
2640,Foongus,294,69,55,45,55,55,15,5,20,1.0,
2641,Amoonguss,464,114,85,70,85,80,30,5,60,10.5,
2642,Frillish,335,55,40,50,65,85,40,5,120,33.0,
2643,Jellicent,480,100,60,70,85,105,60,5,220,135.0,
2644,Alomomola,470,165,75,80,40,45,65,5,120,31.6,
2645,Joltik,319,50,47,50,57,50,65,5,10,0.6,
2646,Galvantula,472,70,77,60,97,60,108,5,80,14.3,
2647,Ferroseed,305,44,50,91,24,86,10,5,60,18.8,
2648,Ferrothorn,489,74,94,131,54,116,20,5,100,110.0,
2649,Klink,300,40,55,70,45,60,30,5,30,21.0,
2650,Klang,440,60,80,95,70,85,50,5,60,51.0,
2651,Klinklang,520,60,100,115,70,85,90,5,60,81.0,
2652,Tynamo,275,35,55,40,45,40,60,5,20,0.3,
2653,Eelektrik,405,65,85,70,75,70,40,5,120,22.0,
2654,Eelektross,515,85,115,80,105,80,50,5,210,80.5,
2655,Elgyem,335,55,55,55,85,55,30,5,50,9.0,
2656,Beheeyem,485,75,75,75,125,95,40,5,100,34.5,
2657,Litwick,275,50,30,55,65,55,20,5,30,3.1,
2658,Lampent,370,60,40,60,95,60,55,5,60,13.0,
2659,Chandelure,520,60,55,90,145,90,80,5,100,34.3,
2660,Axew,320,46,87,60,30,40,57,5,60,18.0,
2661,Fraxure,410,66,117,70,40,50,67,5,100,36.0,
2662,Haxorus,540,76,147,90,60,70,97,5,180,105.5,
2663,Cubchoo,305,55,70,40,60,40,40,5,50,8.5,
2664,Beartic,505,95,130,80,70,80,50,5,260,260.0,
2665,Cryogonal,515,80,50,50,95,135,105,5,110,148.0,
2666,Shelmet,305,50,40,85,40,65,25,5,40,7.7,
2667,Accelgor,495,80,70,40,100,60,145,5,80,25.3,
2668,Stunfisk,471,109,66,84,81,99,32,5,70,11.0,
2669,Mienfoo,350,45,85,50,55,50,65,5,90,20.0,
2670,Mienshao,510,65,125,60,95,60,105,5,140,35.5,
2671,Druddigon,485,77,120,90,60,90,48,5,160,139.0,
2672,Golett,303,59,74,50,35,50,35,5,100,92.0,
2673,Golurk,483,89,124,80,55,80,55,5,280,330.0,
2674,Pawniard,340,45,85,70,40,40,60,5,50,10.2,
2675,Bisharp,490,65,125,100,60,70,70,5,160,70.0,
2676,Bouffalant,490,95,110,95,40,95,55,5,160,94.6,
2677,Rufflet,350,70,83,50,37,50,60,5,50,10.5,
2678,Braviary,510,100,123,75,57,75,80,5,150,41.0,
2679,Vullaby,370,70,55,75,45,65,60,5,50,9.0,
2680,Mandibuzz,510,110,65,105,55,95,80,5,120,39.5,
2681,Heatmor,484,85,97,66,105,66,65,5,140,58.0,
2682,Durant,484,58,109,112,48,48,109,5,30,33.0,
2683,Deino,300,52,65,50,45,50,38,5,80,17.3,
2684,Zweilous,420,72,85,70,65,70,58,5,140,50.0,
2685,Hydreigon,600,92,105,90,125,90,98,5,180,160.0,Pseudo-Legendary
2686,Larvesta,360,55,85,55,50,55,60,5,110,28.8,
2687,Volcarona,550,85,60,65,135,105,100,5,160,46.0,
2688,Cobalion,580,91,90,129,90,72,108,5,210,250.0,Legendary
2689,Terrakion,580,91,129,90,72,90,108,5,190,260.0,Legendary
2690,Virizion,580,91,90,72,90,129,108,5,200,200.0,Legendary
2691,Tornadus,580,79,115,70,125,80,111,5,150,63.0,Legendary
2692,Thundurus,580,79,115,70,125,80,111,5,150,61.0,Legendary
2693,Reshiram,680,100,120,100,150,120,90,5,320,330.0,Legendary
2694,Zekrom,680,100,150,120,120,100,90,5,290,345.0,Legendary
2695,Landorus,600,89,125,90,115,80,101,5,150,68.0,Legendary
2696,Kyurem,660,125,130,90,130,90,95,5,300,325.0,Legendary
2697,Keldeo,580,91,72,90,129,90,108,5,140,48.5,Mythical
2698,Meloetta,600,100,77,77,128,128,90,5,60,6.5,Mythical
2699,Genesect,600,71,120,95,120,95,99,5,150,82.5,Mythical
2700,Chespin,313,56,61,65,48,45,38,6,40,9.0,
2701,Quilladin,405,61,78,95,56,58,57,6,70,29.0,
2702,Chesnaught,530,88,107,122,74,75,64,6,160,90.0,
2703,Fennekin,307,40,45,40,62,60,60,6,40,9.4,
2704,Braixen,409,59,59,58,90,70,73,6,100,14.5,
2705,Delphox,534,75,69,72,114,100,104,6,150,39.0,
2706,Froakie,314,41,56,40,62,44,71,6,30,7.0,
2707,Frogadier,405,54,63,52,83,56,97,6,60,10.9,
2708,Greninja,530,72,95,67,103,71,122,6,150,40.0,
2709,Bunnelby,237,38,36,38,32,36,57,6,40,5.0,
2710,Diggersby,423,85,56,77,50,77,78,6,100,42.4,
2711,Fletchling,278,45,50,43,40,38,62,6,30,1.7,
2712,Fletchinder,382,62,73,55,56,52,84,6,70,16.0,
2713,Talonflame,499,78,81,71,74,69,126,6,120,24.5,
2714,Scatterbug,200,38,35,40,27,25,35,6,30,2.5,
2715,Spewpa,213,45,22,60,27,30,29,6,30,8.4,
2716,Vivillon,411,80,52,50,90,50,89,6,120,17.0,
2717,Litleo,369,62,50,58,73,54,72,6,60,13.5,
2718,Pyroar,507,86,68,72,109,66,106,6,150,81.5,
2719,Flabébé,303,44,38,39,61,79,42,6,10,0.1,
2720,Floette,371,54,45,47,75,98,52,6,20,0.9,
2721,Florges,552,78,65,68,112,154,75,6,110,10.0,
2722,Skiddo,350,66,65,48,62,57,52,6,90,31.0,
2723,Gogoat,531,123,100,62,97,81,68,6,170,91.0,
2724,Pancham,348,67,82,62,46,48,43,6,60,8.0,
2725,Pangoro,495,95,124,78,69,71,58,6,210,136.0,
2726,Furfrou,472,75,80,60,65,90,102,6,120,28.0,
2727,Espurr,355,62,48,54,63,60,68,6,30,3.5,
2728,Meowstic,466,74,48,76,83,81,104,6,60,8.5,
2729,Honedge,325,45,80,100,35,37,28,6,80,2.0,
2730,Doublade,448,59,110,150,45,49,35,6,80,4.5,
2731,Aegislash,500,60,50,140,50,140,60,6,170,53.0,
2732,Spritzee,341,78,52,60,63,65,23,6,20,0.5,
2733,Aromatisse,462,101,72,72,99,89,29,6,80,15.5,
2734,Swirlix,341,62,48,66,59,57,49,6,40,3.5,
2735,Slurpuff,480,82,80,86,85,75,72,6,80,5.0,
2736,Inkay,288,53,54,53,37,46,45,6,40,3.5,
2737,Malamar,482,86,92,88,68,75,73,6,150,47.0,
2738,Binacle,306,42,52,67,39,56,50,6,50,31.0,
2739,Barbaracle,500,72,105,115,54,86,68,6,130,96.0,
2740,Skrelp,320,50,60,60,60,60,30,6,50,7.3,
2741,Dragalge,494,65,75,90,97,123,44,6,180,81.5,
2742,Clauncher,330,50,53,62,58,63,44,6,50,8.3,
2743,Clawitzer,500,71,73,88,120,89,59,6,130,35.3,
2744,Helioptile,289,44,38,33,61,43,70,6,50,6.0,
2745,Heliolisk,481,62,55,52,109,94,109,6,100,21.0,
2746,Tyrunt,362,58,89,77,45,45,48,6,80,26.0,
2747,Tyrantrum,521,82,121,119,69,59,71,6,250,270.0,
2748,Amaura,362,77,59,50,67,63,46,6,130,25.2,
2749,Aurorus,521,123,77,72,99,92,58,6,270,225.0,
2750,Sylveon,525,95,65,65,110,130,60,6,100,23.5,
2751,Hawlucha,500,78,92,75,74,63,118,6,80,21.5,
2752,Dedenne,431,67,58,57,81,67,101,6,20,2.2,
2753,Carbink,500,50,50,150,50,150,50,6,30,5.7,
2754,Goomy,300,45,50,35,55,75,40,6,30,2.8,
2755,Sliggoo,452,68,75,53,83,113,60,6,80,17.5,
2756,Goodra,600,90,100,70,110,150,80,6,200,150.5,Pseudo-Legendary
2757,Klefki,470,57,80,91,80,87,75,6,20,3.0,
2758,Phantump,309,43,70,48,50,60,38,6,40,7.0,
2759,Trevenant,474,85,110,76,65,82,56,6,150,71.0,
2760,Pumpkaboo,335,49,66,70,44,55,51,6,40,5.0,
2761,Gourgeist,494,65,90,122,58,75,84,6,90,12.5,
2762,Bergmite,304,55,69,85,32,35,28,6,100,99.5,
2763,Avalugg,514,95,117,184,44,46,28,6,200,505.0,
2764,Noibat,245,40,30,35,45,40,55,6,50,8.0,
2765,Noivern,535,85,70,80,97,80,123,6,150,85.0,
2766,Xerneas,680,126,131,95,131,98,99,6,300,215.0,Legendary
2767,Yveltal,680,126,131,95,131,98,99,6,580,203.0,Legendary
2768,Diancie,600,50,100,150,100,150,50,6,500,305.0,Mythical
2769,Hoopa,600,80,110,60,150,130,70,6,70,8.8,Mythical
2770,Volcanion,600,80,110,120,130,90,70,6,50,9.0,Mythical
2771,Zygarde,708,216,100,121,91,95,85,7,170,195.0,Legendary
2772,Rowlet,320,68,55,55,50,50,42,7,30,1.5,
2773,Dartrix,420,78,75,75,70,70,52,7,70,16.0,
2774,Decidueye,530,78,107,75,100,100,70,7,160,36.6,
2775,Litten,320,45,65,40,60,40,70,7,40,4.3,
2776,Torracat,420,65,85,50,80,50,90,7,70,25.0,
2777,Incineroar,530,95,115,90,80,90,60,7,180,83.0,
2778,Popplio,320,50,54,54,66,56,40,7,40,7.5,
2779,Brionne,420,60,69,69,91,81,50,7,60,17.5,
2780,Primarina,530,80,74,74,126,116,60,7,180,44.0,
2781,Pikipek,265,35,75,30,30,30,65,7,30,1.2,
2782,Trumbeak,355,55,85,50,40,50,75,7,60,14.8,
2783,Toucannon,485,80,120,75,75,75,60,7,110,26.0,
2784,Yungoos,253,48,70,30,30,30,45,7,40,6.0,
2785,Gumshoos,418,88,110,60,55,60,45,7,70,14.2,
2786,Grubbin,300,47,62,45,55,45,46,7,40,4.4,
2787,Charjabug,400,57,82,95,55,75,36,7,50,10.5,
2788,Vikavolt,500,77,70,90,145,75,43,7,150,45.0,
2789,Crabrawler,338,47,82,57,42,47,63,7,60,7.0,
2790,Crabominable,478,97,132,77,62,67,43,7,170,180.0,
2791,Oricorio,476,75,70,70,98,70,93,7,60,3.4,
2792,Cutiefly,304,40,45,40,55,40,84,7,10,0.2,
2793,Ribombee,464,60,55,60,95,70,124,7,20,0.5,
2794,Rockruff,280,45,65,40,30,40,60,7,50,9.2,
2795,Lycanroc,487,75,115,65,55,65,112,7,80,25.0,
2796,Wishiwashi,175,45,20,20,25,25,40,7,20,0.3,
2797,Mareanie,305,50,53,62,43,52,45,7,40,8.0,
2798,Toxapex,495,50,63,152,53,142,35,7,70,14.5,
2799,Mudbray,385,70,100,70,45,55,45,7,100,110.0,
2800,Mudsdale,500,100,125,100,55,85,35,7,250,920.0,
2801,Dewpider,269,38,40,52,40,72,27,7,30,4.0,
2802,Araquanid,454,68,70,92,50,132,42,7,180,82.0,
2803,Fomantis,250,40,55,35,50,35,35,7,30,1.5,
2804,Lurantis,480,70,105,90,80,90,45,7,90,18.5,
2805,Morelull,285,40,35,55,65,75,15,7,20,1.5,
2806,Shiinotic,405,60,45,80,90,100,30,7,100,11.5,
2807,Salandit,320,48,44,40,71,40,77,7,60,4.8,
2808,Salazzle,480,68,64,60,111,60,117,7,120,22.2,
2809,Stufful,340,70,75,50,45,50,50,7,50,6.8,
2810,Bewear,500,120,125,80,55,60,60,7,210,135.0,
2811,Bounsweet,210,42,30,38,30,38,32,7,30,3.2,
2812,Steenee,290,52,40,48,40,48,62,7,70,8.2,
2813,Tsareena,510,72,120,98,50,98,72,7,120,21.4,
2814,Comfey,485,51,52,90,82,110,100,7,10,0.3,
2815,Oranguru,490,90,60,80,90,110,60,7,150,76.0,
2816,Passimian,490,100,120,90,40,60,80,7,200,82.8,
2817,Wimpod,230,25,35,40,20,30,80,7,50,12.0,
2818,Golisopod,530,75,125,140,60,90,40,7,200,108.0,
2819,Sandygast,320,55,55,80,70,45,15,7,50,70.0,
2820,Palossand,480,85,75,110,100,75,35,7,130,250.0,
2821,Pyukumuku,410,55,60,130,30,130,5,7,30,1.2,
2822,Type: Null,534,95,95,95,95,95,59,7,190,120.5,Legendary
2823,Silvally,570,95,95,95,95,95,95,7,230,100.5,Legendary
2824,Minior,440,60,60,100,60,100,60,7,30,40.0,
2825,Komala,480,65,115,65,75,95,65,7,40,19.9,
2826,Turtonator,485,60,78,135,91,85,36,7,200,212.0,
2827,Togedemaru,435,65,98,63,40,73,96,7,30,3.3,
2828,Mimikyu,476,55,90,80,50,105,96,7,20,0.7,
2829,Bruxish,475,68,105,70,70,70,92,7,90,19.0,
2830,Drampa,485,78,60,85,135,91,36,7,300,185.0,
2831,Dhelmise,517,70,131,100,86,90,40,7,390,210.0,
2832,Jangmo-o,300,45,55,65,45,45,45,7,60,29.7,
2833,Hakamo-o,420,55,75,90,65,70,65,7,120,47.0,
2834,Kommo-o,600,75,110,125,100,105,85,7,160,78.2,Pseudo-Legendary
2835,Tapu Koko,570,70,115,85,95,75,130,7,180,20.5,Legendary
2836,Tapu Lele,570,70,85,75,130,115,95,7,120,18.6,Legendary
2837,Tapu Bulu,570,70,130,115,85,95,75,7,190,45.5,Legendary
2838,Tapu Fini,570,70,75,115,95,130,85,7,130,21.2,Legendary
2839,Cosmog,200,43,29,31,29,31,37,7,20,0.1,Legendary
2840,Cosmoem,400,43,29,131,29,131,37,7,10,999.9,Legendary
2841,Solgaleo,680,137,137,107,113,89,97,7,340,230.0,Legendary
2842,Lunala,680,137,113,89,137,107,97,7,400,120.0,Legendary
2843,Nihilego,570,109,53,47,127,131,103,7,120,55.5,Ultra-Beast
2844,Buzzwole,570,107,139,139,53,53,79,7,240,333.6,Ultra-Beast
2845,Pheromosa,570,71,137,37,137,37,151,7,180,25.0,Ultra-Beast
2846,Xurkitree,570,83,89,71,173,71,83,7,380,100.0,Ultra-Beast
2847,Celesteela,570,97,101,103,107,101,61,7,920,999.9,Ultra-Beast
2848,Kartana,570,59,181,131,59,31,109,7,30,0.1,Ultra-Beast
2849,Guzzlord,570,223,101,53,97,53,43,7,550,888.0,Ultra-Beast
2850,Necrozma,600,97,107,101,127,89,79,7,240,230.0,Legendary
2851,Magearna,600,80,95,115,130,115,65,7,100,80.5,Mythical
2852,Marshadow,600,90,125,80,90,90,125,7,70,22.2,Mythical
2853,Poipole,420,67,73,67,73,67,73,7,60,1.8,Ultra-Beast
2854,Naganadel,540,73,73,73,127,73,121,7,360,150.0,Ultra-Beast
2855,Stakataka,570,61,131,211,53,101,13,7,550,820.0,Ultra-Beast
2856,Blacephalon,570,53,127,53,151,79,107,7,180,13.0,Ultra-Beast
2857,Zeraora,600,88,112,75,102,80,143,7,150,44.5,Mythical
2858,Meltan,300,46,65,65,55,35,34,7,20,8.0,Mythical
2859,Melmetal,600,135,143,143,80,65,34,7,250,800.0,Mythical
2860,Grookey,310,50,65,50,40,40,65,8,30,5.0,
2861,Thwackey,420,70,85,70,55,60,80,8,70,14.0,
2862,Rillaboom,530,100,125,90,60,70,85,8,210,90.0,
2863,Scorbunny,310,50,71,40,40,40,69,8,30,4.5,
2864,Raboot,420,65,86,60,55,60,94,8,60,9.0,
2865,Cinderace,530,80,116,75,65,75,119,8,140,33.0,
2866,Sobble,310,50,40,40,70,40,70,8,30,4.0,
2867,Drizzile,420,65,60,55,95,55,90,8,70,11.5,
2868,Inteleon,530,70,85,65,125,65,120,8,190,45.2,
2869,Skwovet,275,70,55,55,35,35,25,8,30,2.5,
2870,Greedent,460,120,95,95,55,75,20,8,60,6.0,
2871,Rookidee,245,38,47,35,33,35,57,8,20,1.8,
2872,Corvisquire,365,68,67,55,43,55,77,8,80,16.0,
2873,Corviknight,495,98,87,105,53,85,67,8,220,75.0,
2874,Blipbug,180,25,20,20,25,45,45,8,40,8.0,
2875,Dottler,335,50,35,80,50,90,30,8,40,19.5,
2876,Orbeetle,505,60,45,110,80,120,90,8,40,40.8,
2877,Nickit,245,40,28,28,47,52,50,8,60,8.9,
2878,Thievul,455,70,58,58,87,92,90,8,120,19.9,
2879,Gossifleur,250,40,40,60,40,60,10,8,40,2.2,
2880,Eldegoss,460,60,50,90,80,120,60,8,50,2.5,
2881,Wooloo,270,42,40,55,40,45,48,8,60,6.0,
2882,Dubwool,490,72,80,100,60,90,88,8,130,43.0,
2883,Chewtle,284,50,64,50,38,38,44,8,30,8.5,
2884,Drednaw,485,90,115,90,48,68,74,8,100,115.5,
